Date/Time,Temp (C),Temp (F),Dew Point Temp (C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
2012-10-23 20:00:00,7.0,44.6,2.9,75,0,25.0,101.72,Mainly Clear
2012-10-23 21:00:00,6.9,44.42,2.6,74,0,25.0,101.73,Mainly Clear
2012-10-23 22:00:00,6.8,44.24,3.9,82,7,25.0,101.76,Mainly Clear
2012-10-23 23:00:00,7.7,45.86,0.2,59,13,25.0,101.79,Clear
2012-10-24 00:00:00,7.3,45.14,-1.4,54,13,25.0,101.81,Clear
2012-10-24 01:00:00,5.1,41.18,-1.0,65,13,25.0,101.83,Clear
2012-10-24 02:00:00,4.0,39.2,-1.2,69,7,25.0,101.9,Clear
2012-10-24 03:00:00,4.9,40.82,-0.9,66,7,25.0,101.9,Clear
2012-10-24 04:00:00,2.0,35.6,-1.5,78,9,25.0,101.91,Clear
2012-10-24 05:00:00,2.6,36.68,-1.5,74,9,25.0,101.93,Clear
2012-10-24 06:00:00,1.9,35.42,-1.4,79,7,48.3,101.94,Clear
2012-10-24 07:00:00,2.6,36.68,-0.8,78,11,48.3,101.99,Clear
2012-10-24 08:00:00,5.8,42.44,-0.7,63,11,48.3,102.03,Clear
2012-10-24 09:00:00,7.0,44.6,-0.5,59,15,48.3,102.02,Mainly Clear
2012-10-24 10:00:00,7.2,44.96,-1.9,52,17,48.3,102.0,Mostly Cloudy
2012-10-24 11:00:00,8.1,46.58,-0.9,53,11,48.3,101.93,Mostly Cloudy
2012-10-24 12:00:00,9.1,48.379999999999995,-0.3,52,11,48.3,101.86,Mostly Cloudy
2012-10-24 13:00:00,10.6,51.08,-0.6,46,6,48.3,101.79,Mainly Clear
2012-10-24 14:00:00,11.7,53.06,-1.7,39,6,48.3,101.75,Mostly Cloudy
2012-10-24 15:00:00,12.2,53.96,-2.1,37,11,48.3,101.73,Mostly Cloudy
2012-10-24 16:00:00,11.3,52.34,-2.1,39,11,48.3,101.75,Mostly Cloudy
2012-10-24 17:00:00,10.9,51.620000000000005,-2.2,40,17,48.3,101.78,Mostly Cloudy
2012-10-24 18:00:00,10.6,51.08,-0.3,47,13,25.0,101.83,Cloudy
2012-10-24 19:00:00,10.3,50.540000000000006,0.1,49,7,25.0,101.82,Mostly Cloudy
2012-10-24 20:00:00,10.1,50.18,-1.2,45,11,25.0,101.85,Mostly Cloudy
2012-10-24 21:00:00,10.0,50.0,-2.3,42,6,25.0,101.88,Mostly Cloudy
2012-10-24 22:00:00,9.4,48.92,-2.1,44,9,25.0,101.87,Mostly Cloudy
2012-10-24 23:00:00,9.6,49.28,-2.5,43,15,25.0,101.9,Mostly Cloudy
2012-10-25 00:00:00,9.5,49.1,-2.6,43,17,25.0,101.9,Cloudy
2012-10-25 01:00:00,9.2,48.56,-1.8,46,15,25.0,101.92,Mostly Cloudy
2012-10-25 02:00:00,8.4,47.120000000000005,-0.9,52,15,25.0,101.89,Mostly Cloudy
2012-10-25 03:00:00,7.3,45.14,-0.5,58,13,25.0,101.84,Mainly Clear
2012-10-25 04:00:00,6.9,44.42,-0.5,59,15,25.0,101.85,Mainly Clear
2012-10-25 05:00:00,5.7,42.26,0.2,68,17,25.0,101.89,Mostly Cloudy
2012-10-25 06:00:00,4.1,39.38,0.6,78,17,24.1,101.9,Mainly Clear
2012-10-25 07:00:00,4.6,40.28,1.5,80,19,24.1,101.93,Mostly Cloudy
2012-10-25 08:00:00,5.2,41.36,1.5,77,22,48.3,101.94,Mostly Cloudy
2012-10-25 09:00:00,6.4,43.52,-0.3,62,17,48.3,101.97,Mostly Cloudy
2012-10-25 10:00:00,8.0,46.4,0.3,58,9,48.3,101.89,Cloudy
2012-10-25 11:00:00,9.1,48.379999999999995,0.9,56,11,24.1,101.89,Cloudy
2012-10-25 12:00:00,11.3,52.34,1.4,50,13,24.1,101.77,Cloudy
2012-10-25 13:00:00,12.8,55.040000000000006,2.8,51,11,24.1,101.71,Cloudy
2012-10-25 14:00:00,12.8,55.040000000000006,2.9,51,17,24.1,101.66,Mostly Cloudy
2012-10-25 15:00:00,13.5,56.3,3.5,51,19,24.1,101.59,Mainly Clear
2012-10-25 16:00:00,13.3,55.94,4.2,54,15,24.1,101.59,Mostly Cloudy
2012-10-25 17:00:00,12.6,54.68,4.1,56,19,24.1,101.55,Mostly Cloudy
2012-10-25 18:00:00,11.8,53.24,4.9,63,15,25.0,101.54,Mostly Cloudy
2012-10-25 19:00:00,11.4,52.519999999999996,5.5,67,15,25.0,101.53,Clear
2012-10-25 20:00:00,11.0,51.8,5.9,71,15,25.0,101.51,Clear
2012-10-25 21:00:00,10.0,50.0,5.7,75,13,25.0,101.51,Clear
2012-10-25 22:00:00,9.8,49.64,6.4,79,13,25.0,101.47,Clear
2012-10-25 23:00:00,9.3,48.74,6.6,83,9,25.0,101.45,Clear
2012-10-26 00:00:00,8.9,48.019999999999996,6.4,84,9,25.0,101.47,Clear
2012-10-26 01:00:00,8.5,47.3,6.4,87,7,25.0,101.49,Mostly Cloudy
2012-10-26 02:00:00,8.3,46.94,6.4,88,11,25.0,101.5,Mainly Clear
2012-10-26 03:00:00,7.7,45.86,6.4,91,7,25.0,101.49,Clear
2012-10-26 04:00:00,7.2,44.96,5.2,87,7,25.0,101.48,Clear
2012-10-26 05:00:00,7.0,44.6,5.0,87,9,16.1,101.52,Clear
2012-10-26 06:00:00,6.9,44.42,4.8,86,11,16.1,101.53,Clear
2012-10-26 07:00:00,6.7,44.06,4.5,86,11,19.3,101.57,Clear
2012-10-26 08:00:00,9.1,48.379999999999995,6.2,82,6,16.1,101.6,Clear
2012-10-26 09:00:00,11.7,53.06,7.9,77,7,16.1,101.6,Clear
2012-10-26 10:00:00,15.1,59.18,9.8,71,6,16.1,101.54,Clear
2012-10-26 11:00:00,18.1,64.58000000000001,12.7,71,4,16.1,101.51,Clear
2012-10-26 12:00:00,19.8,67.64,12.9,64,9,16.1,101.43,Clear
2012-10-26 13:00:00,20.9,69.62,13.3,62,11,19.3,101.36,Clear
2012-10-26 14:00:00,21.1,69.98,13.0,60,9,19.3,101.36,Clear
2012-10-26 15:00:00,20.4,68.72,13.1,63,13,24.1,101.35,Clear
2012-10-26 16:00:00,18.2,64.75999999999999,12.3,68,19,24.1,101.3,Clear
2012-10-26 17:00:00,15.7,60.26,11.6,77,9,24.1,101.33,Mainly Clear
2012-10-26 18:00:00,14.7,58.46,11.3,80,11,25.0,101.36,Mainly Clear
2012-10-26 19:00:00,13.5,56.3,11.0,85,7,25.0,101.39,Mainly Clear
2012-10-26 20:00:00,14.2,57.56,11.2,82,15,19.3,101.38,Mostly Cloudy
2012-10-26 21:00:00,13.1,55.58,10.9,86,9,25.0,101.38,Mainly Clear
2012-10-26 22:00:00,13.0,55.400000000000006,10.9,87,4,19.3,101.41,Mainly Clear
2012-10-26 23:00:00,12.7,54.86,10.9,89,9,16.1,101.4,Mainly Clear
2012-10-27 00:00:00,11.9,53.42,10.7,92,4,16.1,101.42,Mostly Cloudy
2012-10-27 01:00:00,12.1,53.78,10.8,92,4,16.1,101.42,Cloudy
2012-10-27 02:00:00,11.8,53.24,10.8,94,6,19.3,101.41,Cloudy
2012-10-27 03:00:00,12.2,53.96,10.9,92,4,16.1,101.39,Cloudy
2012-10-27 04:00:00,12.1,53.78,10.9,92,0,12.9,101.38,Cloudy
2012-10-27 05:00:00,11.7,53.06,10.7,94,9,8.0,101.38,Fog
2012-10-27 06:00:00,11.9,53.42,10.6,92,9,9.7,101.41,Fog
2012-10-27 07:00:00,12.3,54.14,10.8,91,6,4.0,101.42,Fog
2012-10-27 08:00:00,12.7,54.86,10.8,88,11,6.4,101.46,Fog
2012-10-27 09:00:00,12.5,54.5,10.9,90,17,2.4,101.42,Fog
2012-10-27 10:00:00,12.4,54.32,10.9,91,15,2.8,101.4,Fog
2012-10-27 11:00:00,13.4,56.120000000000005,11.1,86,11,6.4,101.35,Fog
2012-10-27 12:00:00,14.1,57.379999999999995,11.1,82,17,6.4,101.26,Haze
2012-10-27 13:00:00,14.2,57.56,10.6,79,15,12.9,101.2,Cloudy
2012-10-27 14:00:00,14.4,57.92,9.9,74,15,24.1,101.14,Cloudy
2012-10-27 15:00:00,14.6,58.28,9.5,71,17,24.1,101.1,Cloudy
2012-10-27 16:00:00,14.6,58.28,9.1,70,15,24.1,101.08,Mostly Cloudy
2012-10-27 17:00:00,13.9,57.019999999999996,9.3,74,9,24.1,101.09,Mostly Cloudy
2012-10-27 18:00:00,13.5,56.3,9.3,76,9,25.0,101.15,Cloudy
2012-10-27 19:00:00,13.7,56.66,8.8,72,11,25.0,101.13,Cloudy
2012-10-27 20:00:00,13.5,56.3,7.5,67,11,25.0,101.15,Cloudy
2012-10-27 21:00:00,13.3,55.94,7.4,67,11,25.0,101.14,Mostly Cloudy
2012-10-27 22:00:00,12.8,55.040000000000006,7.8,72,13,25.0,101.13,Mostly Cloudy
2012-10-27 23:00:00,12.0,53.6,8.4,79,11,25.0,101.14,Mostly Cloudy
2012-10-28 00:00:00,11.0,51.8,8.4,84,15,25.0,101.18,Mostly Cloudy
2012-10-28 01:00:00,10.4,50.72,7.4,82,15,25.0,101.19,Mostly Cloudy
2012-10-28 02:00:00,9.9,49.82,6.8,81,11,25.0,101.22,Cloudy
2012-10-28 03:00:00,9.8,49.64,6.6,80,9,25.0,101.25,Cloudy
2012-10-28 04:00:00,9.5,49.1,6.5,82,13,25.0,101.23,Mostly Cloudy
2012-10-28 05:00:00,9.6,49.28,6.7,82,7,25.0,101.28,Cloudy
2012-10-28 06:00:00,9.7,49.46,6.7,82,7,25.0,101.29,Cloudy
2012-10-28 07:00:00,9.5,49.1,6.9,84,7,24.1,101.36,Cloudy
2012-10-28 08:00:00,9.9,49.82,7.4,84,7,24.1,101.38,Cloudy
2012-10-28 09:00:00,10.8,51.44,7.9,82,11,24.1,101.34,Cloudy
2012-10-28 10:00:00,11.4,52.519999999999996,8.3,81,9,24.1,101.32,Cloudy
2012-10-28 11:00:00,12.0,53.6,8.1,77,11,24.1,101.31,Cloudy
2012-10-28 12:00:00,12.9,55.22,8.4,74,20,24.1,101.2,Cloudy
2012-10-28 13:00:00,12.9,55.22,7.8,71,15,24.1,101.19,Cloudy
2012-10-28 14:00:00,13.0,55.400000000000006,6.8,66,20,24.1,101.13,Cloudy
2012-10-28 15:00:00,13.1,55.58,6.0,62,20,24.1,101.06,Cloudy
2012-10-28 16:00:00,12.9,55.22,5.9,62,22,24.1,101.06,Cloudy
2012-10-28 17:00:00,12.7,54.86,6.3,65,26,25.0,101.01,Cloudy
2012-10-28 18:00:00,12.9,55.22,6.9,67,24,25.0,101.0,Cloudy
2012-10-28 19:00:00,12.7,54.86,7.4,70,28,25.0,100.99,Cloudy
2012-10-28 20:00:00,12.3,54.14,7.4,72,24,25.0,101.02,Cloudy
2012-10-28 21:00:00,11.6,52.879999999999995,7.4,75,24,25.0,101.03,Cloudy
2012-10-28 22:00:00,11.0,51.8,7.4,78,32,25.0,101.01,Mostly Cloudy
2012-10-28 23:00:00,10.3,50.540000000000006,7.1,81,26,25.0,100.98,Cloudy
2012-10-29 00:00:00,9.9,49.82,7.0,82,22,25.0,100.95,Mostly Cloudy
2012-10-29 01:00:00,9.5,49.1,6.9,84,26,25.0,100.89,Mostly Cloudy
2012-10-29 02:00:00,9.2,48.56,6.6,84,26,25.0,100.82,Mostly Cloudy
2012-10-29 03:00:00,9.6,49.28,7.0,84,24,25.0,100.79,Cloudy
2012-10-29 04:00:00,9.9,49.82,7.2,83,30,25.0,100.77,Mostly Cloudy
2012-10-29 05:00:00,9.6,49.28,7.4,86,20,25.0,100.76,Cloudy
2012-10-29 06:00:00,10.2,50.36,7.4,83,33,25.0,100.72,Cloudy
2012-10-29 07:00:00,10.1,50.18,7.5,84,26,24.1,100.7,Cloudy
2012-10-29 08:00:00,10.7,51.26,7.8,82,24,24.1,100.67,Cloudy
2012-10-29 09:00:00,11.9,53.42,8.5,80,26,24.1,100.61,Cloudy
2012-10-29 10:00:00,12.9,55.22,8.7,76,28,24.1,100.57,Cloudy
2012-10-29 11:00:00,14.3,57.74,9.4,72,32,24.1,100.48,Cloudy
2012-10-29 12:00:00,15.4,59.72,9.8,69,26,24.1,100.35,Cloudy
2012-10-29 13:00:00,16.5,61.7,9.7,64,33,24.1,100.24,Cloudy
2012-10-29 14:00:00,16.6,61.88,9.9,65,44,24.1,100.13,Cloudy
2012-10-29 15:00:00,16.6,61.88,9.6,63,33,24.1,100.09,Cloudy
2012-10-29 16:00:00,15.2,59.36,9.8,70,48,24.1,100.04,Cloudy
2012-10-29 17:00:00,14.2,57.56,9.4,73,48,24.1,99.94,Cloudy
2012-10-29 18:00:00,14.2,57.56,9.2,72,44,25.0,99.83,Mostly Cloudy
2012-10-29 19:00:00,14.0,57.2,9.6,75,50,25.0,99.65,Mostly Cloudy
2012-10-29 20:00:00,14.3,57.74,9.7,74,52,25.0,99.55,Cloudy
2012-10-29 21:00:00,14.0,57.2,9.7,75,48,25.0,99.46,Mostly Cloudy
2012-10-29 22:00:00,14.2,57.56,9.8,75,50,25.0,99.37,Cloudy
2012-10-29 23:00:00,14.1,57.379999999999995,10.0,76,54,25.0,99.33,Cloudy
2012-10-30 00:00:00,14.6,58.28,10.2,75,41,25.0,99.28,Cloudy
2012-10-30 01:00:00,14.6,58.28,10.4,76,52,25.0,99.23,Mostly Cloudy
2012-10-30 02:00:00,14.1,57.379999999999995,10.3,78,37,25.0,99.31,Mostly Cloudy
2012-10-30 03:00:00,13.9,57.019999999999996,10.6,80,41,25.0,99.21,Rain Showers
2012-10-30 04:00:00,13.8,56.84,10.4,80,35,25.0,99.28,Mostly Cloudy
2012-10-30 05:00:00,13.7,56.66,10.5,81,37,25.0,99.32,Mainly Clear
2012-10-30 06:00:00,13.6,56.480000000000004,10.5,82,37,25.0,99.31,Rain Showers
2012-10-30 07:00:00,15.0,59.0,11.1,77,30,19.3,99.45,Rain Showers
2012-10-30 08:00:00,15.7,60.26,12.0,79,26,24.1,99.5,Mostly Cloudy
2012-10-30 09:00:00,15.4,59.72,12.7,84,22,24.1,99.52,Mostly Cloudy
2012-10-30 10:00:00,16.1,60.980000000000004,13.3,83,28,24.1,99.57,Mostly Cloudy
2012-10-30 11:00:00,15.1,59.18,13.8,92,22,4.0,99.6,Rain
2012-10-30 12:00:00,16.1,60.980000000000004,14.5,90,17,24.1,99.53,Mostly Cloudy
2012-10-30 13:00:00,19.8,67.64,14.7,72,28,24.1,99.44,Mainly Clear
2012-10-30 14:00:00,20.4,68.72,13.2,63,28,24.1,99.5,Mainly Clear
2012-10-30 15:00:00,20.9,69.62,11.8,56,33,24.1,99.47,Mainly Clear
2012-10-30 16:00:00,20.6,69.08000000000001,9.9,50,20,24.1,99.49,Mainly Clear
2012-10-30 17:00:00,19.7,67.46000000000001,9.3,51,17,24.1,99.54,Mainly Clear
2012-10-30 18:00:00,19.2,66.56,10.4,57,17,25.0,99.61,Mostly Cloudy
2012-10-30 19:00:00,18.8,65.84,11.2,61,28,25.0,99.61,Mostly Cloudy
2012-10-30 20:00:00,18.6,65.48,12.5,68,26,25.0,99.57,Rain Showers
2012-10-30 21:00:00,16.8,62.24,13.5,81,26,19.3,99.6,Rain
2012-10-30 22:00:00,15.0,59.0,13.9,93,17,25.0,99.49,Cloudy
2012-10-30 23:00:00,15.6,60.08,14.0,90,11,25.0,99.45,Rain Showers
2012-10-31 00:00:00,15.0,59.0,13.9,93,9,16.1,99.43,Rain Showers
2012-10-31 01:00:00,14.9,58.82,13.6,92,9,25.0,99.36,Mainly Clear
2012-10-31 02:00:00,13.7,56.66,12.7,94,11,25.0,99.41,Mainly Clear
2012-10-31 03:00:00,13.7,56.66,12.5,92,11,25.0,99.43,Mainly Clear
2012-10-31 04:00:00,13.8,56.84,11.6,87,13,25.0,99.37,Mainly Clear
2012-10-31 05:00:00,13.6,56.480000000000004,11.2,85,17,25.0,99.34,Mainly Clear
2012-10-31 06:00:00,14.0,57.2,10.1,77,11,25.0,99.24,Mostly Cloudy
2012-10-31 07:00:00,11.6,52.879999999999995,10.4,92,11,24.1,99.26,Mostly Cloudy
2012-10-31 08:00:00,14.0,57.2,12.1,88,17,24.1,99.22,Mostly Cloudy
2012-10-31 09:00:00,14.6,58.28,12.7,88,15,19.3,99.16,Cloudy
2012-10-31 10:00:00,14.6,58.28,12.9,90,19,16.1,99.14,Cloudy
2012-10-31 11:00:00,14.8,58.64,13.7,93,11,9.7,99.12,Rain Showers
2012-10-31 12:00:00,10.8,51.44,9.4,91,24,24.1,99.2,Cloudy
2012-10-31 13:00:00,10.2,50.36,8.5,89,20,24.1,99.26,Rain Showers
2012-10-31 14:00:00,10.3,50.540000000000006,8.8,90,11,12.9,99.28,Drizzle
2012-10-31 15:00:00,10.2,50.36,8.6,90,4,24.1,99.28,Rain Showers
2012-10-31 16:00:00,10.2,50.36,8.6,90,4,24.1,99.26,Cloudy
2012-10-31 17:00:00,9.7,49.46,8.1,90,15,24.1,99.31,Cloudy
2012-10-31 18:00:00,8.8,47.84,7.4,91,13,25.0,99.37,Cloudy
2012-10-31 19:00:00,8.5,47.3,6.6,88,7,25.0,99.37,Mostly Cloudy
2012-10-31 20:00:00,8.4,47.120000000000005,6.3,87,7,25.0,99.4,Mostly Cloudy
2012-10-31 21:00:00,8.1,46.58,6.5,90,0,25.0,99.39,Rain Showers
2012-10-31 22:00:00,7.8,46.04,6.7,93,0,25.0,99.4,Mostly Cloudy
2012-10-31 23:00:00,8.1,46.58,6.4,89,4,25.0,99.38,Cloudy
2012-11-01 00:00:00,7.8,46.04,6.8,93,7,25.0,99.39,Mostly Cloudy
2012-11-01 01:00:00,7.6,45.68,6.8,95,6,25.0,99.37,Cloudy
2012-11-01 02:00:00,7.6,45.68,6.2,91,4,25.0,99.35,Rain Showers
2012-11-01 03:00:00,7.3,45.14,5.5,88,6,19.3,99.33,Rain Showers
2012-11-01 04:00:00,7.7,45.86,4.7,81,0,25.0,99.32,Rain Showers
2012-11-01 05:00:00,7.7,45.86,5.0,83,4,25.0,99.32,Rain
2012-11-01 06:00:00,7.4,45.32,5.4,87,4,25.0,99.31,Cloudy
2012-11-01 07:00:00,7.3,45.14,4.7,84,7,24.1,99.32,Rain
2012-11-01 08:00:00,7.2,44.96,4.5,83,9,24.1,99.33,Rain
2012-11-01 09:00:00,7.6,45.68,5.6,87,9,24.1,99.34,Rain
2012-11-01 10:00:00,7.7,45.86,5.1,84,9,24.1,99.31,Cloudy
2012-11-01 11:00:00,8.1,46.58,4.7,79,11,24.1,99.29,Cloudy
2012-11-01 12:00:00,8.4,47.120000000000005,4.9,79,13,24.1,99.25,Cloudy
2012-11-01 13:00:00,8.4,47.120000000000005,4.9,79,15,24.1,99.22,Rain
2012-11-01 14:00:00,8.4,47.120000000000005,5.3,81,17,19.3,99.22,Drizzle
2012-11-01 15:00:00,7.7,45.86,6.0,89,11,12.9,99.22,Rain
2012-11-01 16:00:00,8.0,46.4,6.2,88,17,19.3,99.23,Rain
2012-11-01 17:00:00,8.1,46.58,5.9,86,17,16.1,99.26,Rain
2012-11-01 18:00:00,7.5,45.5,4.4,81,28,25.0,99.3,Cloudy
2012-11-01 19:00:00,6.9,44.42,4.7,86,22,25.0,99.33,Rain
2012-11-01 20:00:00,6.7,44.06,4.8,88,24,25.0,99.33,Rain
2012-11-01 21:00:00,6.4,43.52,4.5,88,22,25.0,99.35,Rain
2012-11-01 22:00:00,5.6,42.08,3.6,87,20,25.0,99.37,Rain
2012-11-01 23:00:00,5.5,41.9,2.9,83,19,25.0,99.38,Rain
2012-11-02 00:00:00,5.3,41.54,2.8,84,19,25.0,99.4,Cloudy
2012-11-02 01:00:00,5.1,41.18,2.6,84,20,25.0,99.42,Cloudy
2012-11-02 02:00:00,5.0,41.0,2.6,84,22,25.0,99.45,Cloudy
2012-11-02 03:00:00,4.8,40.64,2.8,87,24,25.0,99.45,Cloudy
2012-11-02 04:00:00,4.7,40.46,2.5,86,20,25.0,99.46,Cloudy
2012-11-02 05:00:00,4.8,40.64,2.9,87,19,25.0,99.46,Rain Showers
2012-11-02 06:00:00,4.4,39.92,2.6,88,20,25.0,99.48,Rain
2012-11-02 07:00:00,4.1,39.38,2.4,89,19,25.0,99.53,Rain
2012-11-02 08:00:00,3.9,39.019999999999996,2.5,91,17,24.1,99.58,Rain
2012-11-02 09:00:00,3.7,38.66,2.1,89,22,24.1,99.61,Rain
2012-11-02 10:00:00,3.9,39.019999999999996,2.4,90,20,24.1,99.64,Rain
2012-11-02 11:00:00,4.2,39.56,2.8,91,22,24.1,99.67,Drizzle
2012-11-02 12:00:00,4.3,39.74,2.9,91,15,24.1,99.68,Drizzle
2012-11-02 13:00:00,4.3,39.74,3.1,92,20,24.1,99.7,Drizzle
2012-11-02 14:00:00,4.6,40.28,3.3,91,20,24.1,99.7,Cloudy
2012-11-02 15:00:00,4.8,40.64,3.4,91,19,24.1,99.74,Cloudy
2012-11-02 16:00:00,4.9,40.82,3.6,91,22,19.3,99.78,Cloudy
2012-11-02 17:00:00,5.3,41.54,3.7,89,19,25.0,99.81,Cloudy
2012-11-02 18:00:00,5.7,42.26,4.0,89,15,25.0,99.87,Cloudy
2012-11-02 19:00:00,5.9,42.620000000000005,4.2,89,19,25.0,99.9,Rain Showers
2012-11-02 20:00:00,5.8,42.44,3.7,86,17,25.0,99.94,Rain Showers
2012-11-02 21:00:00,5.7,42.26,3.1,83,17,25.0,99.96,Cloudy
2012-11-02 22:00:00,5.6,42.08,3.1,84,13,25.0,100.0,Rain Showers
2012-11-02 23:00:00,5.6,42.08,2.8,82,13,25.0,100.02,Rain Showers
2012-11-03 00:00:00,5.3,41.54,2.3,81,17,25.0,100.06,Rain Showers
2012-11-03 01:00:00,4.9,40.82,2.2,83,13,25.0,100.1,Rain
2012-11-03 02:00:00,4.7,40.46,1.9,82,17,25.0,100.13,Rain
2012-11-03 03:00:00,4.5,40.1,1.2,79,17,25.0,100.14,Cloudy
2012-11-03 04:00:00,4.1,39.38,0.9,80,20,25.0,100.17,Mostly Cloudy
2012-11-03 05:00:00,4.0,39.2,0.7,79,19,25.0,100.22,Cloudy
2012-11-03 06:00:00,3.7,38.66,0.2,78,17,25.0,100.27,Mostly Cloudy
2012-11-03 07:00:00,3.5,38.3,0.3,80,20,24.1,100.33,Cloudy
2012-11-03 08:00:00,4.2,39.56,1.2,81,20,24.1,100.39,Cloudy
2012-11-03 09:00:00,4.8,40.64,1.0,76,22,25.0,100.42,Cloudy
2012-11-03 10:00:00,5.1,41.18,1.6,78,22,24.1,100.45,Rain Showers
2012-11-03 11:00:00,5.3,41.54,2.2,80,24,24.1,100.45,Rain Showers
2012-11-03 12:00:00,5.4,41.72,2.0,79,22,24.1,100.45,Drizzle
2012-11-03 13:00:00,5.1,41.18,2.6,84,22,24.1,100.46,Drizzle
2012-11-03 14:00:00,5.5,41.9,2.6,82,20,24.1,100.47,Drizzle
2012-11-03 15:00:00,5.4,41.72,2.7,83,24,24.1,100.52,Drizzle
2012-11-03 16:00:00,5.0,41.0,2.7,85,20,24.1,100.57,Drizzle
2012-11-03 17:00:00,5.0,41.0,2.3,83,20,24.1,100.62,Drizzle
2012-11-03 18:00:00,4.7,40.46,2.4,85,13,25.0,100.66,Drizzle
2012-11-03 19:00:00,4.8,40.64,2.3,84,15,25.0,100.69,Drizzle
2012-11-03 20:00:00,5.0,41.0,1.6,79,17,25.0,100.73,Cloudy
2012-11-03 21:00:00,5.0,41.0,0.9,75,15,25.0,100.76,Cloudy
2012-11-03 22:00:00,4.7,40.46,0.5,74,17,25.0,100.79,Cloudy
2012-11-03 23:00:00,4.3,39.74,-0.1,73,17,25.0,100.82,Cloudy
2012-11-04 00:00:00,3.8,38.84,-0.3,75,15,25.0,100.85,Mostly Cloudy
2012-11-04 01:00:00,3.2,37.76,-0.7,76,11,25.0,100.87,Mostly Cloudy
2012-11-04 02:00:00,3.0,37.4,-1.3,73,15,25.0,100.88,Mostly Cloudy
2012-11-04 03:00:00,3.1,37.58,-1.2,73,17,25.0,100.88,Mostly Cloudy
2012-11-04 04:00:00,2.9,37.22,-0.9,76,19,25.0,100.9,Cloudy
2012-11-04 05:00:00,3.0,37.4,-1.0,75,15,25.0,100.96,Cloudy
2012-11-04 06:00:00,3.0,37.4,-1.6,72,17,25.0,100.99,Cloudy
2012-11-04 07:00:00,2.8,37.04,-1.9,71,15,25.0,101.05,Cloudy
2012-11-04 08:00:00,2.2,35.96,-1.2,78,17,24.1,101.11,"Rain Showers,Snow Showers"
2012-11-04 09:00:00,2.9,37.22,-1.2,74,17,24.1,101.12,Snow Showers
2012-11-04 10:00:00,3.0,37.4,-2.2,69,19,24.1,101.1,Mostly Cloudy
2012-11-04 11:00:00,3.3,37.94,-2.3,67,13,24.1,101.08,Cloudy
2012-11-04 12:00:00,3.7,38.66,-2.4,64,13,24.1,101.07,Cloudy
2012-11-04 13:00:00,3.4,38.12,-2.6,65,11,24.1,101.09,Cloudy
2012-11-04 14:00:00,3.4,38.12,-3.3,61,15,24.1,101.08,Cloudy
2012-11-04 15:00:00,3.6,38.480000000000004,-3.9,58,17,24.1,101.08,Cloudy
2012-11-04 16:00:00,3.5,38.3,-4.5,56,13,24.1,101.12,Cloudy
2012-11-04 17:00:00,3.2,37.76,-4.1,59,13,24.1,101.17,Cloudy
2012-11-04 18:00:00,3.0,37.4,-4.5,58,11,25.0,101.21,Cloudy
2012-11-04 19:00:00,2.5,36.5,-4.3,61,9,25.0,101.25,Cloudy
2012-11-04 20:00:00,2.2,35.96,-5.2,58,13,25.0,101.28,Cloudy
2012-11-04 21:00:00,2.0,35.6,-5.1,59,13,25.0,101.3,Cloudy
2012-11-04 22:00:00,1.8,35.24,-5.1,60,9,25.0,101.3,Cloudy
2012-11-04 23:00:00,1.7,35.06,-5.0,61,11,25.0,101.27,Cloudy
2012-11-05 00:00:00,1.5,34.7,-4.9,62,9,25.0,101.28,Cloudy
2012-11-05 01:00:00,1.2,34.16,-4.8,64,11,25.0,101.27,Cloudy
2012-11-05 02:00:00,1.3,34.34,-6.0,58,17,25.0,101.29,Cloudy
2012-11-05 03:00:00,0.8,33.44,-7.7,53,17,25.0,101.29,Cloudy
2012-11-05 04:00:00,0.4,32.72,-7.0,58,13,25.0,101.32,Cloudy
2012-11-05 05:00:00,-1.1,30.02,-6.7,66,11,25.0,101.34,Mostly Cloudy
2012-11-05 06:00:00,-0.6,30.92,-5.1,72,11,25.0,101.38,Mostly Cloudy
2012-11-05 07:00:00,-0.3,31.46,-5.9,66,15,24.1,101.4,Mostly Cloudy
2012-11-05 08:00:00,-0.5,31.1,-5.8,67,15,24.1,101.45,Mainly Clear
2012-11-05 09:00:00,0.8,33.44,-6.0,60,17,24.1,101.46,Mainly Clear
2012-11-05 10:00:00,1.8,35.24,-7.0,52,17,48.3,101.49,Mainly Clear
2012-11-05 11:00:00,1.7,35.06,-7.4,51,17,48.3,101.47,Mostly Cloudy
2012-11-05 12:00:00,1.8,35.24,-7.7,49,15,48.3,101.44,Mostly Cloudy
2012-11-05 13:00:00,1.9,35.42,-8.2,47,17,48.3,101.44,Mostly Cloudy
2012-11-05 14:00:00,1.8,35.24,-8.3,47,15,48.3,101.42,Cloudy
2012-11-05 15:00:00,1.8,35.24,-7.6,50,20,24.1,101.41,Mostly Cloudy
2012-11-05 16:00:00,1.1,33.98,-6.0,59,19,24.1,101.44,Snow Showers
2012-11-05 17:00:00,0.9,33.62,-7.8,52,17,25.0,101.49,Mostly Cloudy
2012-11-05 18:00:00,0.5,32.9,-8.6,50,20,25.0,101.57,Mostly Cloudy
2012-11-05 19:00:00,-0.6,30.92,-10.4,47,13,25.0,101.62,Mostly Cloudy
